date,permit_number,sequence_number,input_order,inspection_type,address,permit,result,inspector,result_clean,inspection_clean,zip
2025-05-29,2025034112,12,8,UNDERGROUND,10397 N KENDALL,ELEC,APPROVED,Rey Rubio,APPROVED,Rough/Structural,33176
2025-05-29,2025046418,5,19,BEFORE ANCHOR SHEET IS COVERED,11195 SW 112TH TER,ROOF,NOT READY FOR INSPECTION,Christopher Suleman,OTHER,Pre-Construction/Anchors,33176
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025030230,1,2,FINAL,14728 JEFFERSON ST,ROOF,APPROVED,Everildo Perez,APPROVED,Final,33176
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2023073124,9,22,FRAMING/FIRE STOPPING WINDOWS,7930 SW 58 ST,BLDG,NOT READY FOR INSPECTION,Felix Barrios,OTHER,Framing/Drywall,33143
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025045242,1,4,FOUNDATION/MONOLITHIC SLAB,27372 SW 161 AVE,BLDG,APPROVED,Peter Bolt,APPROVED,Slab/Foundation,33033
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025015475,1,8,FINAL,4874 SW 142 PL,MECH,APPROVED,Luigi Chinea,APPROVED,Final,33175
2025-05-29,2024015997,3,6,TEMPORARY C.O.,24350 SW 127 PL,ELEC,FIELD CHECK ONLY,Ronald Smith,OTHER,Final,33170
2025-05-29,2025041124,14,3,TIE BEAM/REINFORCING,23210 SW 133 CT,BLDG,NOT READY FOR INSPECTION,Peter Bolt,OTHER,Slab/Foundation,33033
2025-05-29,2025046826,5,12,SLAB,27342 SW 161 CT,ELEC,APPROVED,Leo Fuentes,APPROVED,Slab/Foundation,33033
2025-05-29,2025047806,7,16,GROUND ROUGH,19608 SW 339 TER,PLUM,APPROVED,Kevin OConnor,APPROVED,Rough/Structural,33035
2025-05-29,2025004926,25,30,FINAL,12451 SW 184 ST,BLDG,APPROVED,Gerardo Perdigon,APPROVED,Final,33177
2025-05-29,2025031391,1,15,FINAL,11400 SW 82 AVE,ROOF,APPROVED,Christopher Suleman,APPROVED,Final,33156
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025003355,5,20,SLAB,1611 NW 12 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Edgar Loiseau,APPROVED,Slab/Foundation,33136
2025-05-29,2025017360,1,6,FINAL,16065 NW 6 AVE,MECH,INSPECT QTY ASSURANCE PARTIAL,Eusebio Aguilar-Godoy,OTHER,Final,33150
2025-05-29,2025003355,5,20,SLAB,1611 NW 12 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Edgar Loiseau,APPROVED,Slab/Foundation,33136
2025-05-29,2025002003,0,1,C/O,10873 SW 40 ST MIAMI FL 33165,ZONE,APPROVED,David Alvarez,APPROVED,Occupancy Cert.,33165
2025-05-29,2025037940,6,1,FINAL,1803 NW 114 ST,ELEC,REJECTED NOT ACCESSIBLE,Jerry Henry,REJECTED,Final,33167
2025-05-29,2025043694,2,5,BEFORE ANCHOR SHEET IS COVERED,10320 SW 163 PL,ROOF,REJECTED NOT ACCESSIBLE,Jhoan Hernandez,REJECTED,Pre-Construction/Anchors,33196
2025-05-29,2024050533,8,25,FINAL ZONING AND LANDSCAPE,22485 SW 125 AVE,BLDG,APPROVED,Pedro Clemente,APPROVED,Final,33170
2025-05-29,2025029006,1,8,FINAL,23402 SW 133 CT,ROOF,APPROVED,Felix Gonzalez,APPROVED,Final,33033
2025-05-29,2025029553,3,4,FINAL,3100 SW 62 AVE,MECH,APPROVED,Julio Duque,APPROVED,Final,33155
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025042106,21,17,FINAL,14379 SW 180 TER,BLDG,APPROVED,Gerardo Perdigon,APPROVED,Final,33177
2025-05-29,2025043047,3,12,FINAL,22530 SW 109 PSGE,ROOF,APPROVED,Felix Gonzalez,APPROVED,Final,33170
2025-05-29,2025043694,2,5,BEFORE ANCHOR SHEET IS COVERED,10320 SW 163 PL,ROOF,REJECTED NOT ACCESSIBLE,Jhoan Hernandez,REJECTED,Pre-Construction/Anchors,33196
2025-05-29,2023055995,1,15,FINAL,14621 FILLMORE ST,PLUM,APPROVED PARTIAL,Lazaro Chavez,APPROVED,Final,33024
2025-05-29,2025034459,17,1,ROUGH,13311 SW 233 TER,ELEC,APPROVED,Ronald Smith,APPROVED,Rough/Structural,33032
2025-05-29,2025047582,1,4,FINAL,10115 NW 9 STREET CIR 6-207,MECH,APPROVED,Luigi Chinea,APPROVED,Final,
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025009282,12,3,FINAL,13273 SW 231 ST,ELEC,APPROVED,Ronald Smith,APPROVED,Final,33170
2025-05-29,2025036262,1,2,FINAL,12440 SW 203 ST,ROOF,NOT READY FOR INSPECTION,Felix Gonzalez,OTHER,Final,33177
2025-05-29,2025043921,11,11,BUCK AND FASTENER,3807 SW 82 AVE IV-15,BLDG,REJECTED NOT ACCESSIBLE,Felix Barrios,REJECTED,Pre-Construction/Anchors,33155
2025-05-29,2025034516,3,16,FINAL,10832 SW 72 ST,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Final,33173
2025-05-29,2025044414,6,23,BEFORE ANCHOR SHEET IS COVERED,19664 SW 324 ST,ROOF,APPROVED,Felix Gonzalez,APPROVED,Pre-Construction/Anchors,33030
2025-05-29,2025002705,2,12,FINAL,450 NW 1 AVE 100,PLUM,REJECTED NOT TO CODE,Troy Terry,REJECTED,Final,33128
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025028240,4,9,TIE BEAM/REINFORCING,27615 SW 155 CT,BLDG,INSPECTION CANCELLATION,Peter Bolt,CANCELLED,Slab/Foundation,33187
2025-05-29,2025037431,14,10,FINAL,9406 S DIXIE HWY,ELEC,APPROVED,Jerry Henry,APPROVED,Final,33156
2025-05-29,2025043721,6,15,BUCK AND FASTENER,9840 SW 167 ST,BLDG,APPROVED,Roger Andrade,APPROVED,Pre-Construction/Anchors,33157
2025-05-29,2025045081,16,1,ROUGH,14145 SW 149 PL,ELEC,APPROVED,Rey Rubio,APPROVED,Rough/Structural,33196
2025-05-29,2024049277,4,4,FRAMING/FIRE STOPPING WINDOWS,9235 SW 42 ST,BLDG,APPROVED,Felix Barrios,APPROVED,Framing/Drywall,33165
2025-05-29,2025046025,1,31,BEFORE ANCHOR SHEET IS COVERED,21360 SW 236 ST,ROOF,CARRY OVER,Felix Gonzalez,OTHER,Pre-Construction/Anchors,33031
2025-05-29,2025002705,2,12,FINAL,450 NW 1 AVE 100,PLUM,REJECTED NOT TO CODE,Troy Terry,REJECTED,Final,33128
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025035138,12,2,LATHING/FIREWALL/DRYWALL INSPE,13265 SW 227 ST,BLDG,APPROVED,Peter Bolt,APPROVED,Framing/Drywall,33170
2025-05-29,2025011883,7,2,FINAL,7929 NW 12 CT,ELEC,APPROVED PARTIAL,Jerry Henry,APPROVED,Final,33147
2025-05-29,2024021497,1,13,ROUGH,1611 NW 12 AVE,MECH,PARTIAL APPROVE COMPLX STRUCT,Eusebio Aguilar-Godoy,APPROVED,Rough/Structural,33136
2025-05-29,2025034965,2,22,BUCK AND FASTENER,7600 TRYALL DR,BLDG,APPROVED,Hugo Morales,APPROVED,Pre-Construction/Anchors,33015
2025-05-29,2023073124,9,22,FRAMING/FIRE STOPPING WINDOWS,7930 SW 58 ST,BLDG,NOT READY FOR INSPECTION,Felix Barrios,OTHER,Framing/Drywall,33143
2025-05-29,2025040122,19,14,FINAL,10655 SW 190 ST 2110,ELEC,APPROVED,Alejandro Ordonez,APPROVED,Final,33157
2025-05-29,2025002705,2,12,FINAL,450 NW 1 AVE 100,PLUM,REJECTED NOT TO CODE,Troy Terry,REJECTED,Final,33128
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025024656,7,25,TIE BEAM/REINFORCING,6975 SW 66 ST,BLDG,NOT READY FOR INSPECTION,Felix Barrios,OTHER,Slab/Foundation,34476
2025-05-29,2025046537,18,12,FINAL,2080 NW 75 ST,ELEC,NOT READY FOR INSPECTION,Jerry Henry,OTHER,Final,33147
2025-05-29,2024021497,1,13,ROUGH,1611 NW 12 AVE,MECH,PARTIAL APPROVE COMPLX STRUCT,Eusebio Aguilar-Godoy,APPROVED,Rough/Structural,33136
2025-05-29,2025046418,6,20,TIME OF INSTALLATION,11195 SW 112TH TER,ROOF,NOT READY FOR INSPECTION,Christopher Suleman,OTHER,Pre-Construction/Anchors,33176
2025-05-29,2023073124,9,22,FRAMING/FIRE STOPPING WINDOWS,7930 SW 58 ST,BLDG,NOT READY FOR INSPECTION,Felix Barrios,OTHER,Framing/Drywall,33143
2025-05-29,2025025561,0,118,FINAL,29100 ALABAMA RD,ELEC,APPROVED,Alejandro Ordonez,APPROVED,Final,33033
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2024031060,2,6,TEMPORARY C.O.,24350 SW 127 PL,PLUM,APPROVED,Kevin OConnor,APPROVED,Final,33170
2025-05-29,2025025806,2,25,TIE BEAM/REINFORCING,13780 SW 88 ST,BLDG,APPROVED,Angel Castro,APPROVED,Slab/Foundation,33186
2025-05-29,2025034521,16,3,POOL BARRIER,15661 SW 159 TER,BLDG,APPROVED,Gerardo Perdigon,APPROVED,Plumbing/Pool/Service,33187
2025-05-29,2025044413,4,30,CAP SHEET INSTALLATION,19534 SW 324 ST,ROOF,APPROVED,Felix Gonzalez,APPROVED,Roof,33030
2025-05-29,2023057715,6,22,FINAL,9056 SW 158 AVE,BLDG,INSPECTION FOR QTY ASSURANCE,Angel Castro,OTHER,Final,33196
2025-05-29,2025045823,10,1,FINAL,8923 NW 174 ST,ROOF,APPROVED,Joel Grillo,APPROVED,Final,32693
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025040587,5,25,FINAL,2661 SW 99 CT,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Final,33165
2025-05-29,2025001338,0,1,C/O,14147 SW 119 AVE,ZONE,NOT READY FOR INSPECTION,Harold Arencibia,OTHER,Occupancy Cert.,32618
2025-05-29,2025037348,1,10,FINAL,16010 SW 154 AVE,ROOF,APPROVED,Jhoan Hernandez,APPROVED,Final,33187
2025-05-29,2025022087,3,6,FINAL,27528 SW 133 AVE,BLDG,CORRECTIONS REQUIRED,Pedro Clemente,REJECTED,Final,33170
2025-05-29,2025041359,7,11,STEEL & MAIN DRAIN,2335 NE 186 ST,BLDG,CORRECTIONS REQUIRED,Hugo Morales,REJECTED,Framing/Drywall,33180
2025-05-29,2025034111,11,10,UNDERGROUND,10383 N KENDALL DR,ELEC,APPROVED,Rey Rubio,APPROVED,Rough/Structural,33176
2025-05-29,2025026113,15,12,BUCK AND FASTENER,7751 SW 132 CT,BLDG,APPROVED,Carlos Bolanos,APPROVED,Pre-Construction/Anchors,33183
2025-05-29,2025040439,1,17,TIME OF INSTALLATION,28231 SW 159 AVE,ROOF,APPROVED,Felix Gonzalez,APPROVED,Pre-Construction/Anchors,33033
2025-05-29,2025021279,1,60,PRESSURE TEST,7270 NW 12 ST 380,PLUM,CARRY OVER,Troy Terry,OTHER,Plumbing/Pool/Service,33126
2025-05-29,2025046802,2,27,BEFORE ANCHOR SHEET IS COVERED,13720 SW 19TH TER,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Pre-Construction/Anchors,33175
2025-05-29,2023067035,8,10,FRAMING/FIRE STOPPING WINDOWS,2335 NE 186 ST,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025047590,8,11,FINAL,21610 SW 108 CT,ROOF,APPROVED,Felix Gonzalez,APPROVED,Final,33170
2025-05-29,2025046025,2,32,CAP SHEET INSTALLATION,21360 SW 236 ST,ROOF,CARRY OVER,Felix Gonzalez,OTHER,Roof,33031
2025-05-29,2024066472,3,3,ROUGH,5677 NW 195 TER,ELEC,CORRECTIONS REQUIRED,Gizelle Andrews,REJECTED,Rough/Structural,33055
2025-05-29,2024031060,2,6,TEMPORARY C.O.,24350 SW 127 PL,PLUM,APPROVED,Kevin OConnor,APPROVED,Final,33170
2025-05-29,2024021497,1,13,ROUGH,1611 NW 12 AVE,MECH,PARTIAL APPROVE COMPLX STRUCT,Eusebio Aguilar-Godoy,APPROVED,Rough/Structural,33136
2025-05-29,2025032821,8,12,TIE BEAM/REINFORCING,13834 SW 261 TER,BLDG,APPROVED,Pedro Clemente,APPROVED,Slab/Foundation,33032
2025-05-29,2025045343,9,19,FINAL,5300 NW 181 TER,ELEC,REJECTED APPROVED PLANS REQ.,Jerry Henry,REJECTED,Final,33055
2025-05-29,2025045967,6,2,TIME OF INSTALLATION,10321 SW 89 ST,ROOF,APPRVD PARTIAL/EXTRA INSP REQ,Christopher Suleman,APPROVED,Pre-Construction/Anchors,33176
2025-05-29,2023056848,8,4,INSULATION INSPECTIONS,2820 NW 95 TER,BLDG,APPROVED,Alexander Bedoya,APPROVED,Framing/Drywall,33147
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2023031893,14,4,SLAB,11875 SW 95 AVE,BLDG,APPROVED,Roger Andrade,APPROVED,Slab/Foundation,33176
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025043958,6,6,ROUGH,3055 NW 59 ST,PLUM,NOT READY FOR INSPECTION,Troy Terry,OTHER,Rough/Structural,33142
2025-05-29,2023073124,10,23,ROOF TRUSS/PERM BRACING/SHEATH,7930 SW 58 ST,BLDG,NOT READY FOR INSPECTION,Felix Barrios,OTHER,Roof,33143
2025-05-29,2023067035,8,10,FRAMING/FIRE STOPPING WINDOWS,2335 NE 186 ST,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025045171,2,6,FOUNDATION/MONOLITHIC SLAB,27341 SW 161 CT,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Peter Bolt,APPROVED,Slab/Foundation,33033
2025-05-29,2024015997,3,6,TEMPORARY C.O.,24350 SW 127 PL,ELEC,FIELD CHECK ONLY,Ronald Smith,OTHER,Final,33170
2025-05-29,2025037320,2,9,TILE PLACING (INTERMEDIATE),535 SW 87 PL,ROOF,APPROVED,Miguel Toledo,APPROVED,Framing/Drywall,33174
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025029553,3,4,FINAL,3100 SW 62 AVE,MECH,APPROVED,Julio Duque,APPROVED,Final,33155
2025-05-29,2025035783,4,22,FRAMING/FIRE STOPPING WINDOWS,13201 SW 189 TER,BLDG,APPROVED,Gerardo Perdigon,APPROVED,Framing/Drywall,34432
2025-05-29,2024002737,1,2,TEMPORARY C.O.,24350 SW 127 PL,PLUM,INSPECTION CANCELLATION,Kevin OConnor,CANCELLED,Final,33170
2025-05-29,2025003355,5,20,SLAB,1611 NW 12 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Edgar Loiseau,APPROVED,Slab/Foundation,33136
2025-05-29,2025024903,1,7,TILE PLACING (INTERMEDIATE),13400 SW 113 TER,ROOF,APPROVED PARTIAL,Jhan Pineiro  Bernal,APPROVED,Framing/Drywall,33186
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025045453,0,11,GROUND ROUGH,10925 SW 107 AVE,PLUM,APPROVED,Barnette  K Gunn,APPROVED,Rough/Structural,33176
2025-05-29,2025046826,6,13,FOUNDATION GROUNDING,27342 SW 161 CT,ELEC,APPROVED,Leo Fuentes,APPROVED,Slab/Foundation,33033
2025-05-29,2025006334,6,18,FINAL,2133 NW 58 ST,ELEC,NOT READY FOR INSPECTION,Ronald Smith,OTHER,Final,33142
2025-05-29,2024031060,2,6,TEMPORARY C.O.,24350 SW 127 PL,PLUM,APPROVED,Kevin OConnor,APPROVED,Final,33170
2025-05-29,2024027804,25,1,FINAL,8405 MILLS DR 203,BLDG,APPROVED,Angel Castro,APPROVED,Final,33183
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025036198,20,4,SLAB,9850 SW 73 ST,BLDG,APPROVED,Marisol Hernandez,APPROVED,Slab/Foundation,33173
2025-05-29,2025003355,5,20,SLAB,1611 NW 12 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Edgar Loiseau,APPROVED,Slab/Foundation,33136
2025-05-29,2025007217,6,3,ROUGH,14480 SW 119 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Alejandro Ordonez,APPROVED,Rough/Structural,32618
2025-05-29,2025038685,3,16,POOL BARRIER,2030 NE 203 ST,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Hugo Morales,APPROVED,Plumbing/Pool/Service,33179
2025-05-29,2025020257,23,26,FINAL ZONING AND LANDSCAPE,3034 NW 45 ST,BLDG,APPROVED,Alexander Bedoya,APPROVED,Final,33142
2025-05-29,2025044711,14,26,SLAB,6855 SW 81 ST,BLDG,APPROVED,Felix Barrios,APPROVED,Slab/Foundation,32608
2025-05-29,2023067035,8,10,FRAMING/FIRE STOPPING WINDOWS,2335 NE 186 ST,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025003355,5,20,SLAB,1611 NW 12 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Edgar Loiseau,APPROVED,Slab/Foundation,33136
2025-05-29,2025007217,6,3,ROUGH,14480 SW 119 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Alejandro Ordonez,APPROVED,Rough/Structural,32618
2025-05-29,2025034016,2,24,FINAL,4990 SW 80 ST,ROOF,CANCELLATION BY INTERNET,Christopher Suleman,CANCELLED,Final,33143
2025-05-29,2025020257,23,26,FINAL ZONING AND LANDSCAPE,3034 NW 45 ST,BLDG,APPROVED,Alexander Bedoya,APPROVED,Final,33142
2025-05-29,2025033641,8,12,UNDERGROUND,10361 N KENDALL DR,ELEC,APPROVED,Rey Rubio,APPROVED,Rough/Structural,33176
2025-05-29,2023067035,8,10,FRAMING/FIRE STOPPING WINDOWS,2335 NE 186 ST,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025003355,5,20,SLAB,1611 NW 12 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Edgar Loiseau,APPROVED,Slab/Foundation,33136
2025-05-29,2025028813,5,7,ROOF TRUSS/PERM BRACING/SHEATH,27676 SW 156 CT,BLDG,CANCELLATION BY INTERNET,Peter Bolt,CANCELLED,Roof,33187
2025-05-29,2025034016,2,24,FINAL,4990 SW 80 ST,ROOF,CANCELLATION BY INTERNET,Christopher Suleman,CANCELLED,Final,33143
2025-05-29,2025039425,2,9,FINAL,17350 NE 12 CT,ROOF,CORRECTIONS REQUIRED,Joel Grillo,REJECTED,Final,33162
2025-05-29,2024004494,0,7,RECERTIFICATION SELECTED QA,15210 SW 48 TER,ELET,APPROVED,Rolando Rosales,APPROVED,Administrative/Other,33185
2025-05-29,2023067035,8,10,FRAMING/FIRE STOPPING WINDOWS,2335 NE 186 ST,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025019590,2,10,SLAB,1575 NW 121 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Gizelle Andrews,APPROVED,Slab/Foundation,33026
2025-05-29,2025028813,5,7,ROOF TRUSS/PERM BRACING/SHEATH,27676 SW 156 CT,BLDG,CANCELLATION BY INTERNET,Peter Bolt,CANCELLED,Roof,33187
2025-05-29,2025040970,7,2,FINAL,1814 SW 100 AVE,ROOF,CORRECTIONS REQUIRED,Miguel Toledo,REJECTED,Final,34476
2025-05-29,2024042988,1,8,FINAL,1645 NE 196 ST,ROOF,APPROVED PARTIAL,Joel Grillo,APPROVED,Final,32058
2025-05-29,2025002392,0,1,C/O,11441 SW 28 ST,ZONE,REJECTED NOT TO CODE,David Alvarez,REJECTED,Occupancy Cert.,33165
2025-05-29,2023067035,8,10,FRAMING/FIRE STOPPING WINDOWS,2335 NE 186 ST,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2024056228,3,19,SLAB,1611 NW 12 AVE,ELEC,"REJECTED , NOTICE COMMENCEMENT",Edgar Loiseau,REJECTED,Slab/Foundation,33136
2025-05-29,2025034346,12,26,TIE BEAM/REINFORCING,19531 SW 340 ST,BLDG,APPROVED PARTIAL,Peter Bolt,APPROVED,Slab/Foundation,33034
2025-05-29,2025028813,5,7,ROOF TRUSS/PERM BRACING/SHEATH,27676 SW 156 CT,BLDG,CANCELLATION BY INTERNET,Peter Bolt,CANCELLED,Roof,33187
2025-05-29,2025040970,7,2,FINAL,1814 SW 100 AVE,ROOF,CORRECTIONS REQUIRED,Miguel Toledo,REJECTED,Final,34476
2025-05-29,2025037763,5,12,FINAL,8015 NW 170 TER,ROOF,APPROVED,Joel Grillo,APPROVED,Final,33015
2025-05-29,1993193152,1,11,EXPIRED PERMIT CHECK,8351 NW 177 ST,PLUM,REFERRED TO REGULATION,Anthony Trujillo,OTHER,Administrative/Other,33015
2025-05-29,2025011937,4,16,FINAL,26400 SW 133 AVE,BLDG,CANCELLATION BY INTERNET,Pedro Clemente,CANCELLED,Final,33033
2025-05-29,2025040587,5,25,FINAL,2661 SW 99 CT,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Final,33165
2025-05-29,2023068285,6,9,LATHING/FIREWALL/DRYWALL INSPE,2660 NE 192 TER,BLDG,PARTIAL APPROVE COMPLX STRUCT,Hugo Morales,APPROVED,Framing/Drywall,33180
2025-05-29,2025046655,7,9,ROUGH,6801 SW 117 AVE,PLUM,INSPECTION CANCELLATION,Horacio Cruz,CANCELLED,Rough/Structural,33183
2025-05-29,2025033646,9,11,UNDERGROUND,10375 N KENDALL DR,ELEC,APPROVED,Rey Rubio,APPROVED,Rough/Structural,33176
2025-05-29,2025030491,3,18,FOUNDATION/MONOLITHIC SLAB,4712 NW 173 DR,BLDG,APPROVED,Hugo Morales,APPROVED,Slab/Foundation,33055
2025-05-29,2025040439,2,16,BEFORE ANCHOR SHEET IS COVERED,28231 SW 159 AVE,ROOF,APPROVED,Felix Gonzalez,APPROVED,Pre-Construction/Anchors,33033
2025-05-29,2025034457,16,2,ROUGH,13334 SW 232 TER,ELEC,APPROVED,Ronald Smith,APPROVED,Rough/Structural,33170
2025-05-29,2024066472,3,3,ROUGH,5677 NW 195 TER,ELEC,CORRECTIONS REQUIRED,Gizelle Andrews,REJECTED,Rough/Structural,33055
2025-05-29,2025040536,0,1,FINAL,15443 SW 115 ST,ROOF,APPROVED,Felix Gonzalez,APPROVED,Final,33196
2025-05-29,2025026349,2,6,LATHING/FIREWALL/DRYWALL INSPE,1 MIA NORTH TERM D FOOD COURT,BLDG,PARTIAL APPROVE COMPLX STRUCT,Saleem Koliwala,APPROVED,Framing/Drywall,33142
2025-05-29,2024058720,2,6,FINAL,5790 SW 17 ST,MECH,CORRECTIONS REQUIRED,Julio Duque,REJECTED,Final,33155
